table_name,column_name,type_name
TB_RequireDeleteAccount,DisplayName,nvarchar
TB_RequireDeleteAccount,AddTime,datetime
TB_RequireDeleteAccount,Reason,nvarchar
TB_RequireDeleteAccount,Channel,int
TB_RequireDeleteAccount,EmpNo,int
TB_RequireDeleteAccount,EmpName,nvarchar
TB_RequireDeleteAccount,Result,nvarchar
TB_RequireDeleteAccount,HasDelete,bit
TB_RequireDeleteAccount,FinishTime,datetime
TB_RequireDeleteAccount,Phone,varchar
TB_RequireDeleteAccount,Email,varchar
TB_RequireDeleteAccount,LicUrl,varchar
TB_RequireDeleteAccount,ProveUrl,varchar
TB_ResetPassword,ResetID,int
TB_ResetPassword,UserID,int
TB_ResetPassword,RequestTime,datetime
TB_ResetPassword,VCode,varchar
TB_ResetPassword,OpStatus,int
TB_ResetPassword,OpTime,datetime
TB_ResumeAudit_Complaint,Id,int
TB_ResumeAudit_Complaint,UserId,int
TB_ResumeAudit_Complaint,ComplaintContent,varchar
TB_ResumeAudit_Complaint,EmpId,int
TB_ResumeAudit_Complaint,EmpName,varchar
TB_ResumeAudit_Complaint,CTime,datetime2
TB_ResumeAudit_JobApplyLog,Id,bigint
TB_ResumeAudit_JobApplyLog,UserId,int
TB_ResumeAudit_JobApplyLog,JobId,int
TB_ResumeAudit_JobApplyLog,UserReionIds,nvarchar
TB_ResumeAudit_JobApplyLog,JobName,nvarchar
TB_ResumeAudit_JobApplyLog,JobCompanyName,nvarchar
TB_ResumeAudit_JobApplyLog,JobRegionIds,nvarchar
TB_ResumeAudit_JobApplyLog,JobPosCat,int
TB_ResumeAudit_JobApplyLog,IsCrossArea,bit
TB_ResumeAudit_JobApplyLog,IsCrossJob,bit
TB_ResumeAudit_JobApplyLog,CTime,datetime2
TB_ResumeAudit_Log,Id,int
TB_ResumeAudit_Log,UserId,bigint
TB_ResumeAudit_Log,OperationId,int
TB_ResumeAudit_Log,OperationName,varchar
TB_ResumeAudit_Log,OperationType,int
TB_ResumeAudit_Log,OperationDetail,varchar
TB_ResumeAudit_Log,OperationContent,varchar
TB_ResumeAudit_Log,CTime,datetime2
TB_ResumeAudit_MsgTemp,Id,int
TB_ResumeAudit_MsgTemp,MsgType,int
TB_ResumeAudit_MsgTemp,MsgContent,varchar
TB_ResumeAudit_MsgTemp,EmpId,int
TB_ResumeAudit_MsgTemp,EmpName,varchar
TB_ResumeAudit_MsgTemp,CTime,datetime2
TB_ResumeAudit_MsgTemp,UTime,datetime2
TB_ResumeAudit_MsgTemp,DTime,datetime2
TB_ResumeAudit_MsgTemp,IsDeleted,bit
TB_ResumeAudit_MsgTemp,MsgTitle,varchar
TB_ResumeAudit_Person_Extra,UserId,bigint
TB_ResumeAudit_Person_Extra,RealUpdateTime,datetime2
TB_ResumeAudit_Person_Extra,ScoreUser,nvarchar
TB_ResumeAudit_Person_Extra,ScoreUserId,int
TB_ResumeAudit_Person_Extra,ScoreTime,datetime2
TB_ResumeAudit_Person_Extra,IsNeedScore,bit
TB_ResumeAudit_Person_Tags,UserId,int
TB_ResumeAudit_Person_Tags,TagId,int
TB_ResumeAudit_Person_Tags,CTime,datetime2
TB_ResumeAudit_Person_Tags,OperationerId,int
TB_ResumeAudit_Person_Tags,OperationerName,varchar
TB_ResumeAudit_Score,Id,int
TB_ResumeAudit_Score,UserId,int
TB_ResumeAudit_Score,ScoreContent,varchar
TB_ResumeAudit_Score,CTime,datetime2
TB_ResumeAudit_Score,EmpId,int
TB_ResumeAudit_Score,EmpName,varchar
TB_ResumeAudit_Score,TagIds,varchar
TB_ResumeAudit_Score,Score,int
TB_ResumeAudit_SendBatch,Id,bigint
TB_ResumeAudit_SendBatch,SenderEmpId,int
TB_ResumeAudit_SendBatch,SenderEmpName,varchar
TB_ResumeAudit_SendBatch,MsgType,int
TB_ResumeAudit_SendBatch,MsgContent,varchar
TB_ResumeAudit_SendBatch,MsgCount,int
TB_ResumeAudit_SendBatch,SuccessCount,int
TB_ResumeAudit_SendBatch,FailCount,int
TB_ResumeAudit_SendBatch,State,int
TB_ResumeAudit_SendBatch,CTime,datetime2
TB_ResumeAudit_SendBatch,STime,datetime2
TB_ResumeAudit_SendBatch,ETime,datetime2
TB_ResumeAudit_SendBatch,TempId,int
TB_ResumeAudit_SendJob,Id,bigint
TB_ResumeAudit_SendJob,BatchId,bigint
TB_ResumeAudit_SendJob,SenderEmpId,int
TB_ResumeAudit_SendJob,SenderEmpName,varchar
TB_ResumeAudit_SendJob,ReceiverName,varchar
TB_ResumeAudit_SendJob,ReceiverNo,varchar
TB_ResumeAudit_SendJob,MsgType,int
TB_ResumeAudit_SendJob,MsgContent,varchar
TB_ResumeAudit_SendJob,Delay,bigint
TB_ResumeAudit_SendJob,State,int
TB_ResumeAudit_SendJob,CTime,datetime2
TB_ResumeAudit_SendJob,STime,datetime2
TB_ResumeAudit_SendJob,ETime,datetime2
TB_ResumeAudit_SendJob,ErrorContent,varchar
TB_ResumeAudit_SendJob,UserId,int
TB_ResumeAudit_TagGroup,Id,int
TB_ResumeAudit_TagGroup,GroupName,varchar
TB_ResumeAudit_TagGroup,GroupColor,varchar
TB_ResumeAudit_TagGroup,EmpId,int
TB_ResumeAudit_TagGroup,EmpName,varchar
TB_ResumeAudit_TagGroup,CTime,datetime2
TB_ResumeAudit_TagGroup,UTime,datetime2
TB_ResumeAudit_TagGroup,IsDefault,bit
TB_ResumeAudit_TagGroup,IsDeleted,bit
TB_ResumeAudit_Tags,Id,int
TB_ResumeAudit_Tags,TagGroupId,int
TB_ResumeAudit_Tags,TagName,varchar
TB_ResumeAudit_Tags,TagColor,varchar
TB_ResumeAudit_Tags,EmpId,int
TB_ResumeAudit_Tags,EmpName,varchar
TB_ResumeAudit_Tags,CTime,datetime2
TB_ResumeAudit_Tags,UTime,datetime2
TB_ResumeAudit_Tags,IsDefault,bit
TB_ResumeAudit_Tags,IsDeleted,bit
TB_Role,RoleID,int
TB_Role,RoleName,nvarchar
TB_Role,RoleKey,nvarchar
TB_Role,Description,nvarchar
TB_Role,RoleKeyText,nvarchar
TB_SaleRecord,Id,int
TB_SaleRecord,UserID,int
TB_SaleRecord,FullName,nvarchar
TB_SaleRecord,CompanyName,nvarchar
TB_SaleRecord,IsNew,bit
TB_SaleRecord,VipClass,int
TB_SaleRecord,ServiceStartDate,datetime
TB_SaleRecord,GroupID,int
TB_SaleRecord,GroupName,nvarchar
TB_SaleRecord,ParentGroupID,int
TB_SaleRecord,ActId,int
TB_SaleRecord,EmpNo,int
TB_SaleRecord,EmpName,nvarchar
TB_SaleRecord,Amount,int
TB_SaleRecord,StandardPrice,decimal
TB_SaleRecord,RealPrice,decimal
TB_SaleRecord,AddEmpNo,int
TB_SaleRecord,AddEmpName,nvarchar
TB_SaleRecord,AddTime,datetime
TB_SaleRecord,PayClientName,nvarchar
TB_SaleRecord,HasPaied,bit
TB_SaleRecord,ConfirmPayEmpNo,int
TB_SaleRecord,ConfirmPayEmpName,nvarchar
TB_SaleRecord,PayMethod,int
TB_SaleRecord,PayDate,datetime
TB_SaleRecord,RelatedSn,nvarchar
TB_SaleRecord,ConfirmPayTime,datetime
TB_SaleRecord,RequireInvoice,bit
TB_SaleRecord,InvoiceType,int
TB_SaleRecord,InvoiceTitle,nvarchar
TB_SaleRecord,InvoiceUID,nvarchar
TB_SaleRecord,InvoiceAddress,nvarchar
TB_SaleRecord,InvoicePhone,nvarchar
TB_SaleRecord,Bank,nvarchar
TB_SaleRecord,BankAccount,nvarchar
TB_SaleRecord,RequireMail,bit
TB_SaleRecord,ContactName,nvarchar
TB_SaleRecord,Phone,nvarchar
TB_SaleRecord,Address,nvarchar
TB_SaleRecord,Email,nvarchar
TB_SaleRecord,RequireInvoiceEmpNo,int
TB_SaleRecord,RequireInvoiceEmpName,nvarchar
TB_SaleRecord,RequireInvoiceTime,datetime
TB_SaleRecord,InvoiceDone,bit
TB_SaleRecord,InvoiceEmpNo,int
TB_SaleRecord,InvoiceEmpName,nvarchar
TB_SaleRecord,InvoiceNo,nvarchar
TB_SaleRecord,InvoiceDate,datetime
TB_SaleRecord,InvoiceDoneRecordTime,datetime
TB_SaleRecord,LogNo,varchar
TB_SaleRecord,LogType,int
TB_SaleRecord,InvoiceHasSend,bit
TB_SaleRecord,InvoiceSendDate,datetime
TB_SaleRecord,InvoiceSendEmpNo,int
TB_SaleRecord,InvoiceSendEmpName,nvarchar
TB_SaleRecord,InvoiceSendRecordTime,datetime
TB_SaleRecord,InvoiceStatus,int
TB_SaleRecord,HasRefound,bit
TB_SaleRecord,RefoundMoney,decimal
TB_SaleRecord,RequireRefoundEmpNo,int
TB_SaleRecord,RequireRefoundEmpName,nvarchar
TB_SaleRecord,RequireRefoundTime,datetime
TB_SaleRecord,RefoundComplete,bit
TB_SaleRecord,RefoundCompleteDate,datetime
TB_SaleRecord,RefoundOpEmpNo,int
TB_SaleRecord,RefoundOpEmpName,nvarchar
TB_SaleRecord,RefoundOpTime,datetime
TB_SaleRecord,RecordStatus,int
TB_SaleRecord,LockRegSale,bit
TB_SaleRecord,LockRegInvoice,bit
TB_SaleRecord,LockConfirmPay,bit
TB_SaleRecord,LockConfirmInvoice,bit
TB_SaleRecord,LockConfirmMail,bit
TB_SaleRecord,LockRegRefound,bit
TB_SaleRecord,LockConfirmRefound,bit
TB_SaleRecord,RegSaleComment,nvarchar
TB_SaleRecord,RegInvoiceComment,nvarchar
TB_SaleRecord,ConfirmPayComment,nvarchar
TB_SaleRecord,ConfirmInvoiceComment,nvarchar
TB_SaleRecord,ConfirmMailComment,nvarchar
TB_SaleRecord,ServiceHold,bit
TB_SaleRecord,ModifyTime,datetime
TB_SaleRecord,CaiFuPrice,decimal
TB_SaleRecord,GiftCaiFuPrice,decimal
TB_SaleRecord,SaleCheckIsNew,bit
TB_SaleRecord,SaleSource,int
TB_SaleRecord,SaleRecordType,int
TB_SaleRecord,Areas,varchar
TB_SaleRecord,OpenStatus,int
TB_SaleRecord,ServiceEndDate,datetime
TB_SaleRecord,DealEmpNo,int
TB_SaleRecord,DealEmpName,varchar
TB_SaleRecord,DealTime,datetime
TB_SaleRecord_ComRight,ID,int
TB_SaleRecord_ComRight,UserID,int
TB_SaleRecord_ComRight,SaleRecordID,int
TB_SaleRecord_ComRight,ComRightID,int
TB_SearchKeyword,id,int
TB_SearchKeyword,sKey,nvarchar
TB_SearchKeyword,sDate,char
TB_SearchKeyword,sCount,int
TB_SearchKeyword,sType,int
TB_SellRec,SellRecID,int
TB_SellRec,UserID,int
TB_SellRec,EmpNo,int
TB_SellRec,EmpName,nvarchar
TB_SellRec,ComTag,int
TB_SellRec,RecContent,nvarchar
TB_SellRec,SellResult,int
TB_SellRec,NextTime,datetime
TB_SellRec,CanUseZP,int
TB_SellRec,CanUseFunc,int
TB_SellRec,IsActive,bit
TB_SellRec,CallStatus,int
TB_SellRec,RecTime,datetime
TB_SellRec,ComType,int
TB_SendEmail_Temp,id,int
TB_SendEmail_Temp,email,varchar
TB_SendEmail_Temp,keyword,varchar
TB_SendEmail_Temp,issend,bit
Tb_SendSms_Temp,id,int
Tb_SendSms_Temp,phone,varchar
Tb_SendSms_Temp,name,varchar
Tb_SendSms_Temp,issend,bit
TB_ServiceRec,ServiceID,int
TB_ServiceRec,RecruitScore,decimal
TB_ServiceRec,SellScore,decimal
TB_ServiceRec,WebScore,decimal
TB_ServiceRec,CurSrvComm,nvarchar
TB_ServiceRec,LongTimeJob,nvarchar
TB_ServiceRec,SuccessJob,nvarchar
TB_ServiceRec,FailJob,nvarchar
TB_ServiceRec,RecentWay,nvarchar
TB_ServiceRec,RecentWaySucc,nvarchar
TB_ServiceRec,OtherInfo,nvarchar
TB_ServiceRec,CanUseFunc,int
TB_ServiceRec,CanUseZP,int
TB_ServiceRec,ServiceTime,datetime
TB_ServiceRec,NextTime,datetime
TB_ServiceRec,Comment,nvarchar
TB_ServiceRec,UserID,int
TB_ServiceRec,ServiceEmpName,nvarchar
TB_ServiceRec,ServiceEmpNo,int
TB_ServiceRec,SellEmpNo,int
TB_ServiceRec,SellEmpName,nvarchar
TB_ServiceRec,RecruitDue,nvarchar
TB_ServiceRec,IsActive,bit
TB_ShortMsg,MsgID,int
TB_ShortMsg,FromID,int
TB_ShortMsg,ToID,int
TB_ShortMsg,JobID,int
TB_ShortMsg,CreateTime,datetime
TB_ShortMsg,FromEmail,varchar
TB_ShortMsg,FromPhone,varchar
TB_ShortMsg,FromNick,nvarchar
TB_ShortMsg,Subject,nvarchar
TB_ShortMsg,MsgContent,nvarchar
TB_ShortMsg,HasRead,bit
TB_ShortMsg,FromDel,bit
TB_ShortMsg,ToDel,bit
TB_SmsLog,Id,bigint
TB_SmsLog,Phone,varchar
TB_SmsLog,TemplateCode,varchar
TB_SmsLog,SignName,varchar
TB_SmsLog,TemplateParam,varchar
TB_SmsLog,SendTime,datetime2
TB_SmsLog,Response,nvarchar
TB_SmsLog,Message,nvarchar
TB_SmsLog,ExceptionStack,nvarchar
TB_SmsLog,TimeConsuming,bigint
TB_SmsTidConfig,TId,varchar
TB_SmsTidConfig,LdId,int
TB_SmsTidConfig,Name,varchar
TB_SmsTidConfig,Value,varchar
TB_SmsTidConfig,Type,int
TB_SmsTidConfig,SignName,varchar
TB_SnailBay_Job,no,int
TB_SnailBay_Job,project,nvarchar
TB_SnailBay_Job,storeName,nvarchar
TB_SnailBay_Job,job,nvarchar
TB_SnailBay_Job,salary,nvarchar
TB_SnailBay_Job,workType,nvarchar
TB_SnailBay_Job,contact,nvarchar
TB_SnailBay_Job,remark,nvarchar
TB_Social_Banner,Id,bigint
TB_Social_Banner,Category,varchar
TB_Social_Banner,Banner_Type,int
TB_Social_Banner,Title,nvarchar
TB_Social_Banner,Content,nvarchar
TB_Social_Banner,Url,varchar
TB_Social_Category,Id,bigint
TB_Social_Category,Code,varchar
TB_Social_Category,Name,nvarchar
TB_Social_Category,Status,int
TB_Social_Category,Create_Time,datetime
TB_Social_Comment,Id,bigint
TB_Social_Comment,Category,varchar
TB_Social_Comment,Post_id,bigint
TB_Social_Comment,Type,int
TB_Social_Comment,Re_id,bigint
TB_Social_Comment,Content,nvarchar
TB_Social_Comment,Author_Uid,int
TB_Social_Comment,Author_Name,nvarchar
TB_Social_Comment,Author_Avatar,varchar
TB_Social_Comment,Re_Uid,int
TB_Social_Comment,Re_Uname,nvarchar
TB_Social_Comment,Release_Time,datetime
TB_Social_Comment,Author_Del_Flag,bit
TB_Social_Comment,Author_Del_Time,datetime
TB_Social_Comment,Del_Flag,bit
TB_Social_Comment,Del_Time,datetime
TB_Social_Comment,Del_Operator,int
TB_Social_Comment,Remark,nvarchar
TB_Social_Comment,Ip,varchar
TB_Social_Comment,Ip_Loc,nvarchar
TB_Social_Comment,User_Agent,varchar
TB_Social_Comment,User_Agent_Type,varchar
TB_Social_Notices,Id,bigint
TB_Social_Notices,Category,varchar
TB_Social_Notices,Content,nvarchar
TB_Social_Notices,Create_By,int
TB_Social_Notices,Create_Time,datetime
TB_Social_Notices,Release_Status,int
TB_Social_Notices,Release_Time,datetime
TB_Social_Notices,Remark,nvarchar
TB_Social_Post,Id,bigint
TB_Social_Post,Category,varchar
TB_Social_Post,Author_Name,nvarchar
TB_Social_Post,Author_Avatar,varchar
TB_Social_Post,Author_Uid,int
TB_Social_Post,Content,nvarchar
TB_Social_Post,Release_Time,datetime
TB_Social_Post,View_Count,int
TB_Social_Post,Like_Count,int
TB_Social_Post,Comment_Count,int
TB_Social_Post,Forword_Count,int
TB_Social_Post,Popularity,int
TB_Social_Post,Top_Num,int
TB_Social_Post,Author_Del_Flag,bit
TB_Social_Post,Author_Del_Time,datetime
TB_Social_Post,Del_Flag,bit
TB_Social_Post,Del_Time,datetime
TB_Social_Post,Del_Operator,int
TB_Social_Post,Remark,nvarchar
TB_Social_Post,Ip,varchar
TB_Social_Post,Ip_Loc,nvarchar
TB_Social_Post,User_Agent,varchar
TB_Social_Post,User_Agent_Type,varchar
TB_Social_Post_Forward,Id,bigint
TB_Social_Post_Forward,Category,varchar
TB_Social_Post_Forward,Post_Id,bigint
TB_Social_Post_Forward,Uid,int
TB_Social_Post_Forward,Set_Time,datetime
TB_Social_Post_Forward,Set_Target,nvarchar
TB_Social_Post_Forward,Ip,varchar
TB_Social_Post_Forward,Ip_Loc,nvarchar
TB_Social_Post_Forward,User_Agent,varchar
TB_Social_Post_Likes,Id,bigint
TB_Social_Post_Likes,Category,varchar
TB_Social_Post_Likes,Post_Id,bigint
TB_Social_Post_Likes,Uid,int
TB_Social_Post_Likes,Set_Time,datetime
TB_Social_Post_Likes,Set_Like,bit
TB_Social_Post_Likes,Ip,varchar
TB_Social_Post_Likes,Ip_Loc,nvarchar
TB_Social_Post_Likes,User_Agent,varchar
TB_Social_Post_View,Id,bigint
TB_Social_Post_View,Category,varchar
TB_Social_Post_View,Post_Id,bigint
TB_Social_Post_View,Uid,int
TB_Social_Post_View,Set_time,datetime
TB_Social_Post_View,Ip,varchar
TB_Social_Post_View,Ip_Loc,nvarchar
TB_Social_Post_View,User_Agent,varchar
TB_SysConfig,Id,int
TB_SysConfig,ConfigKey,varchar
TB_SysConfig,ConfigValue,varchar
TB_SysConfig,Remark,text
TB_SYSMsg,Id,int
TB_SYSMsg,App,varchar
TB_SYSMsg,Title,nvarchar
TB_SYSMsg,MsgContent,nvarchar
TB_SYSMsg,StartTime,datetime
TB_SYSMsg,EndTime,datetime
TB_SYSMsg,Status,int
TB_SYSMsg,Author,varchar
TB_SYSMsg,SendTime,datetime
TB_SYSMsg,ModifyTime,datetime
TB_SYSMsg,CreateTime,datetime
TB_SYSMsg,ReadCount,int
TB_SYSMsgAcLog,Id,int
TB_SYSMsgAcLog,App,varchar
TB_SYSMsgAcLog,MsgId,int
TB_SYSMsgAcLog,UserId,int
TB_SYSMsgAcLog,UserName,varchar
TB_SYSMsgAcLog,IsReaded,bit
TB_SYSMsgAcLog,ReadTime,datetime
TB_SYSMsgAcLog,IsDeleted,bit
TB_SYSMsgAcLog,DelTime,datetime
TB_SYSMsgAcLog,WxOpenid,varchar
TB_SystemOption,OptionKey,nvarchar
TB_SystemOption,OptionValue,nvarchar
TB_SystemOption,Remark,varchar
TB_TianYanChaData,Id,int
TB_TianYanChaData,CompanyName,nvarchar
TB_TianYanChaData,LicNo,varchar
TB_TianYanChaData,UpdateTime,datetime
TB_TianYanChaData,Data,nvarchar
TB_TrainAdGroup,Id,int
TB_TrainAdGroup,GroupName,nvarchar
TB_TrainAdGroup,GroupImage,varchar
TB_TrainAdGroup,GroupNo,int
TB_TrainAdGroup,Enabled,bit
TB_TrainAdGroup,Hits,int
TB_TrainAdGroup,StartTime,datetime
TB_TrainAdGroup,EndTime,datetime
TB_TrainAdItem,Id,int
TB_TrainAdItem,Title,nvarchar
TB_TrainAdItem,SubTitle1,nvarchar
TB_TrainAdItem,SubTitle2,nvarchar
TB_TrainAdItem,SubTitle3,nvarchar
TB_TrainAdItem,ImgUrl,varchar
TB_TrainAdItem,SortOrder,int
TB_TrainAdItem,GroupId,int
TB_TrainAdItem,LinkUrl,varchar
TB_User,UserID,int
TB_User,UserType,int
TB_User,UserName,nvarchar
TB_User,Email,nvarchar
TB_User,Pass_word,nvarchar
TB_User,LoginCount,int
TB_User,Enabled,bit
TB_User,RegTime,datetime
TB_User,UserPass,nvarchar
TB_User,RegIP,varchar
TB_User,LoginTime,datetime
TB_User,LoginIP,varchar
TB_User,LastLoginTime,datetime
TB_User,LastLoginIP,varchar
TB_User,RegType,int
TB_User,LastRecomm,datetime
TB_User,LastReadRecomm,datetime
TB_User,ReadRecommCount,int
TB_User,WxOpenId,varchar
TB_User,JobRecommMail,bit
TB_User,PersonRecomm,bit
TB_User,InterviewNotifyMail,bit
TB_User,InterviewNotifyWx,bit
TB_User,JobApplyNotifyMail,bit
TB_User,JobApplyNotifyWx,bit
TB_User,WxEnabled,bit
TB_User,QQ_openid,varchar
TB_User,QQ_access_token,varchar
TB_User,QQ_token_expire,datetime
TB_User,QQ_refresh_token,varchar
TB_User,QQ_nickname,nvarchar
TB_User,BindQQ,bit
TB_User,MobilePhone,varchar
TB_User,BindMobile,bit
TB_User,WxLoginOpenId,varchar
TB_User,WxUnionid,varchar
TB_User,AppInviteNotify,bit
TB_User,AppJobApplyNotify,bit
TB_User,AppPushMsg,bit
TB_User,AppVisitMsg,bit
TB_User,AppComJobApplyNotify,bit
TB_User,AppComPersonInviteReply,bit
TB_User,AppComPushMsg,bit
TB_User,SmsComJobApply,bit
TB_User,SmsComInviteReply,bit
TB_User,SmsComPushMsg,bit
TB_User,SmsPerInvite,bit
TB_User,SmsPerView,bit
TB_User,SmsPerPushMsg,bit
TB_User,SmsTodayJobApplyNotify,int
TB_User,BdUid,bigint
TB_User,BdToken,varchar
TB_User,BdRefreshToken,varchar
TB_User,BdTokenExpireTime,datetime
TB_User,DeviceToken,varchar
TB_User,CanMobileLogin,bit
TB_User,RegSrc,int
TB_User,Comment,nvarchar
TB_User,PwdBak,nvarchar
TB_User,geo,geography
TB_User,ModifyTime,datetime
TB_User_Extra,Id,bigint
TB_User_Extra,DataKey,varchar
TB_User_Extra,UserID,int
TB_User_Extra,ValString,varchar
TB_User_Extra,ValInt,int
TB_UserLoginLog,LogID,int
TB_UserLoginLog,UserID,int
TB_UserLoginLog,LoginTime,datetime
TB_UserLoginLog,UserAgent,varchar
TB_UserLoginLog,IP,varchar
TB_UserLoginLog,LoginType,varchar
TB_UserLoginLog,IpLoc,varchar
TB_ViewHistory,ID,int
TB_ViewHistory,SessionID,varchar
TB_ViewHistory,UpdateTime,datetime
TB_ViewHistory,UserID,int
TB_ViewHistory,HType,int
TB_ViewHistory,Data,nvarchar
TB_VIPJ_AppConfig,AppID,varchar
TB_VIPJ_AppConfig,AppType,varchar
TB_VIPJ_AppConfig,CompanyID,int
TB_VIPJ_AppConfig,CompanyName,varchar
TB_VIPJ_AppConfig,Remark,varchar
TB_VIPJ_AppConfig,UTime,datetime
TB_VIPJ_AppConfig,JsonC,varchar
TB_VIPJ_AppConfig,JsonS,varchar
TB_VIPJ_AppConfig,Enabled,int
TB_VIPJ_QRCode,CTime,datetime2
TB_VIPJ_QRCode,AppKey,varchar
TB_VIPJ_QRCode,Page,varchar
TB_VIPJ_QRCode,Param,varchar
TB_VIPJ_QRCode,id,int
TB_VIPJ_QRCode,AppName,varchar
TB_VIPJ_QRCode,QRealPath,varchar
TB_VIPJ_QRCode,QVistitPath,varchar
TB_VIPJ_UserJobCollection,Id,bigint
TB_VIPJ_UserJobCollection,UserID,int
TB_VIPJ_UserJobCollection,ComID,int
TB_VIPJ_UserJobCollection,JobID,int
TB_VIPJ_UserJobCollection,ActionType,int
TB_VIPJ_UserJobCollection,CTime,datetime
TB_VIPJ_UserJobCollection,IsDeleted,int
TB_VIPJ_UserJobCollection,UTime,datetime
TB_VipSetting,Id,int
TB_VipSetting,No,int
TB_VipSetting,Name,nvarchar
TB_VipSetting,Month,int
TB_VipSetting,Price,decimal
TB_VipSetting,Jobs,int
TB_VipSetting,Resumes,int
TB_VipSetting,Desc,nvarchar
TB_VipSetting,Refresh,int
TB_VipSetting,Invite,int
TB_VipSetting,ZhiPin,int
TB_VipSetting,Msm,int
TB_VipSetting,IsShow,int
TB_VipSetting,More,nvarchar
TB_VipSetting,Region,int
TB_VipSetting,Cat,nvarchar
TB_VipStatics,UserID,int
TB_VipStatics,VipType,int
TB_VipStatics,RegTime,datetime
TB_VipStatics,FirstVipTime,datetime
TB_VipStatics,OrderTimes,int
TB_VisitComment,CommentID,int
TB_VisitComment,VisitName,nvarchar
TB_VisitComment,Email,varchar
TB_VisitComment,Phone,nvarchar
TB_VisitComment,Comment,nvarchar
TB_VisitComment,Status,int
TB_VisitComment,AddTime,datetime
TB_VisitComment,UserID,int
TB_WebsiteMessage,MsgID,int
TB_WebsiteMessage,Title,nvarchar
TB_WebsiteMessage,UserID,int
TB_WebsiteMessage,UserName,nvarchar
TB_WebsiteMessage,UpdateTime,datetime
TB_WebsiteMessage,MsgContent,nvarchar
TB_WebsiteMessage,PubFlag,varchar
TB_WebsiteMessage,Readed,bit
TB_WebsiteMessage,DelFlag,bit
TB_WeixinNotify,weixinID,bigint
TB_WeixinNotify,appid,varchar
TB_WeixinNotify,attach,nvarchar
TB_WeixinNotify,bank_type,varchar
TB_WeixinNotify,cash_fee,varchar
TB_WeixinNotify,fee_type,varchar
TB_WeixinNotify,is_subscribe,varchar
TB_WeixinNotify,mch_id,varchar
TB_WeixinNotify,nonce_str,varchar
TB_WeixinNotify,openid,varchar
TB_WeixinNotify,out_trade_no,varchar
TB_WeixinNotify,result_code,varchar
TB_WeixinNotify,return_code,varchar
TB_WeixinNotify,sign,varchar
TB_WeixinNotify,time_end,varchar
TB_WeixinNotify,total_fee,varchar
TB_WeixinNotify,trade_type,varchar
TB_WeixinNotify,transaction_id,varchar
TB_Ycte_Order,Id,bigint
TB_Ycte_Order,AppId,varchar
TB_Ycte_Order,MchId,varchar
TB_Ycte_Order,TradeType,int
TB_Ycte_Order,TradeState,int
TB_Ycte_Order,TradeStateDesc,varchar
TB_Ycte_Order,YcOrderId,varchar
TB_Ycte_Order,WxOrderId,varchar
TB_Ycte_Order,ExamId,varchar
TB_Ycte_Order,Amount,int
TB_Ycte_Order,TotalPrice,int
TB_Ycte_Order,CTime,datetime2
TB_Ycte_Order,ETime,datetime2
TB_Ycte_Order,WxOpenid,varchar
TB_Ycte_Order,UserId,int
TB_Ycte_Order,LogInfo,varchar
TB_Ycte_Order,MobilePhone,varchar
TB_ZK_Exam,ID,bigint
TB_ZK_Exam,CREATED_BY,varchar
TB_ZK_Exam,CREATED_TIME,datetime
TB_ZK_Exam,UPDATED_BY,varchar
TB_ZK_Exam,UPDATED_TIME,datetime
TB_ZK_Exam,IS_DEL,bit
TB_ZK_Exam,Status,int
TB_ZK_Exam,Ent_ID,bigint
TB_ZK_Exam,Exam_Name,varchar
TB_ZK_Exam,Ent_Name,varchar
TB_ZK_Exam,Reg_Start_Time,datetime
TB_ZK_Exam,Reg_End_Time,datetime
TB_ZK_Exam,Reg_Url,varchar
TB_ZK_Exam,Reg_QR_Img,varchar
TB_ZK_Exam,Ads_Pic,varchar
TB_ZK_Exam,Remark,varchar
TB_ZK_Exam,JobJson,varchar
TB_ZK_Exam_Card,Id,bigint
TB_ZK_Exam_Card,Register_Id,bigint
TB_ZK_Exam_Card,Exam_Id,bigint
TB_ZK_Exam_Card,Card,varchar
TB_ZK_Exam_Card,Is_Allot,bit
TB_ZK_Exam_Card,Card_File,varchar
TB_ZK_Exam_Card,Is_Join,bit
TB_ZK_Exam_Card,Is_Send,bit
TB_ZK_Exam_Register,ID,bigint
TB_ZK_Exam_Register,CREATED_TIME,datetime
TB_ZK_Exam_Register,UPDATED_TIME,datetime
TB_ZK_Exam_Register,Status,int
TB_ZK_Exam_Register,Exam_ID,bigint
TB_ZK_Exam_Register,User_ID,bigint
TB_ZK_Exam_Register,Dept_Name,varchar
TB_ZK_Exam_Register,Job_Name,varchar
TB_ZK_Exam_Register,True_Name,varchar
TB_ZK_Exam_Register,Sex,int
TB_ZK_Exam_Register,Nation,varchar
TB_ZK_Exam_Register,ID_No,varchar
TB_ZK_Exam_Register,Birthday,datetime
TB_ZK_Exam_Register,Hokou,varchar
TB_ZK_Exam_Register,Married,int
TB_ZK_Exam_Register,Political,int
TB_ZK_Exam_Register,Mobile,varchar
TB_ZK_Exam_Register,Email,varchar
TB_ZK_Exam_Register,Edu_Degree,int
TB_ZK_Exam_Register,Edu_Start,datetime
TB_ZK_Exam_Register,Edu_End,datetime
TB_ZK_Exam_Register,School,varchar
TB_ZK_Exam_Register,Speciality,varchar
TB_ZK_Exam_Register,School_Fulltime,int
